PanjivaRecordID,ConsigneePanjivaID,HSCode,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
8878944,634,2118,2806,2989,3189
8879392,1057,1884,2806,2989,3540
8879520,455,1864,2807,2989,3126
8880416,1593,2044,2681,2991,3746
8880736,328,2044,2638,2985,3277
8880608,1639,2044,2681,2985,2998
8881056,317,2044,2681,2985,3129
8881184,1479,2044,2681,2991,3987
8881760,108,2044,2512,2991,3704
8882592,108,2044,2681,2985,3194
8882976,1754,2234,2673,2988,3700
8883808,267,1912,2681,2985,3403
8884512,1401,2291,2685,2985,3075
8885088,782,1855,2719,2986,3026
8885984,576,1925,2806,2989,3015
8886688,1302,2075,2627,2991,3601
8887008,1797,2202,2958,2988,3430
8887264,886,1987,2833,2985,3639
8887712,1692,2044,2681,2985,3244
8892576,982,2287,2914,2983,3918
8893344,1709,2184,2436,2988,3075
8893856,1256,2044,2638,2991,3930
8894816,324,2044,2957,2991,3354
8895456,1284,1996,2912,2985,3684
8897184,546,1943,2675,2988,3058
8899040,551,2249,2463,2987,3264
8900384,1383,2055,2715,2988,3481
8898912,1460,1979,2756,2991,3506
8900640,698,2076,2540,2985,3253
8900896,528,2085,2679,2988,3581
8900960,130,2210,2657,2986,3844
8901280,877,1968,2542,2985,3014
8901600,1527,2231,2542,2985,3020
8905376,898,2277,2624,2985,3570
8905824,1056,2006,2624,2985,3338
8906400,397,1971,2624,2986,3728
8906912,1223,1971,2440,2986,3728
8906976,915,2306,2756,2988,3503
8907360,1591,2186,2440,2991,3835
8907424,494,2117,2756,2988,3020
8907616,1086,2314,2757,2988,3862
8911776,613,2257,2624,2985,3453
8912736,646,2061,2861,2991,3159
8913440,291,1877,2867,2985,3602
8915872,584,2044,2847,2991,3930
8916832,596,2053,2847,2985,3507
8917472,1300,2068,2870,2988,3827
8918048,1214,2262,2844,2988,3844
8919840,165,2056,2806,2989,3763
8920992,302,2198,2681,2987,3373
8921568,1417,2073,2436,2988,3481
8923040,302,1979,2681,2987,3373
8923424,1208,1903,2361,2983,3163
8889184,312,2044,2681,2985,3890
8889312,328,2044,2641,2985,3162
8889376,1069,2044,2484,2991,3421
8891779,287,2274,2571,2988,3992
8850371,1240,2118,2844,2988,3040
8850947,895,2007,2932,2986,3538
8851011,162,2053,2440,2991,3763
8851267,980,1968,2632,2985,3908
8851651,756,2257,2701,2985,3146
8852675,421,1971,2624,2985,3146
8852931,517,2153,2397,2985,3101
8853251,1726,2097,2416,2988,3538
8855299,93,2173,2746,2983,3496
8856003,1221,2090,2914,2985,3393
8857027,1113,1987,2728,2985,3246
8857219,34,2044,2395,2991,3234
8857283,502,2044,2802,2991,3467
8857411,1507,1971,2374,2991,3848
8857539,661,2044,2743,2985,3075
8858435,1222,2079,2844,2985,3459
8888515,20,2044,2595,2991,3750
8861699,1033,1966,2870,2988,3096
8862403,833,2273,2552,2988,3013
8863299,1181,2078,2465,2991,3763
8863555,1248,2056,2465,2985,3481
8863811,1010,2070,2867,2986,3366
8863875,851,2205,2867,2985,3668
8862659,64,2044,2380,2985,3941
8862851,131,1987,2844,2994,3481
8864963,1781,2044,2854,2985,2997
8865539,821,1860,2761,2988,3992
8865859,1765,2129,2406,2988,3434
8867203,534,2198,2844,2985,3981
8867523,1123,2167,2844,2992,3737
8868355,749,2068,2623,2985,3393
8869507,562,2051,2806,2985,3427
8869571,387,1969,2462,2989,3084
8869827,614,2065,2806,2985,3806
8869955,929,2057,2806,2989,3615
8870339,520,2320,2806,2985,3153
8870531,1598,2202,2642,2989,3365
8870659,565,1969,2806,2989,3073
8871363,866,1879,2806,2989,3063
8872771,1203,2123,2964,2983,3496
8873219,1182,1964,2806,2985,3014
8873667,1528,1897,2806,2989,3804
8873987,779,1932,2806,2989,3212
8874179,1619,2044,2681,2985,3903
8874435,743,2056,2424,2985,3554
8874819,1719,2044,2681,2991,3894
8874883,280,2283,2440,2988,4001
8875011,307,2044,2681,2991,3119
8875139,220,2044,2484,2991,3565
8875587,220,2044,2484,2991,4007
8875843,1601,2068,2892,2991,3959
8875971,1692,2044,2681,2985,3250
8876035,193,2249,2407,2985,3605
8876483,24,2044,2977,2985,3380
8876675,1735,2052,2806,2989,3615
8876739,764,2044,2753,2985,3464
8876931,1478,2044,2652,2985,3562
8876995,1478,2044,2652,2985,3497
8877507,1698,1927,2652,2988,3951
8878467,25,1844,2681,2986,3026
8879235,834,1842,2545,2989,3579
8879619,101,1949,2575,2989,3392
8880067,1037,2044,2958,2991,3510
8880707,323,2044,2643,2985,2998
8881027,216,2044,2381,2991,3056
8881155,1593,2044,2681,2991,3987
8881283,1508,2044,2952,2985,3336
8881347,1750,2044,2477,2991,3467
8881539,1473,2044,2681,2991,3294
8881603,306,2044,2681,2991,3356
8881667,1377,2044,2515,2985,3794
8881731,1040,2044,2719,2991,3421
8881795,348,2044,2681,2991,3344
8882755,366,2044,2681,2991,3075
8883139,307,2044,2681,2985,3000
8883587,1371,1852,2681,2991,3967
8883971,307,2291,2681,2985,3842
8885251,1754,2147,2673,2988,3700
8885315,1754,2148,2673,2988,3700
8885507,1780,2104,2411,2988,3117
8886531,847,2188,2830,2988,3185
8886787,229,2044,2508,2991,3354
8886851,1264,2053,2531,2991,3601
8887747,1479,2044,2586,2985,3244
8887811,216,2044,2681,2985,3947
8888067,312,2044,2681,2985,3319
8888195,301,2044,2685,2991,3791
8890627,392,1907,2914,2987,3767
8891267,91,2147,2852,2988,3907
8891395,282,2004,2681,2985,3393
8891587,307,2046,2681,2991,3659
8891715,1085,1852,2719,2988,3515
8892739,1419,2056,2542,2991,3768
8893571,1417,2067,2542,2991,3481
8893891,74,2044,2681,2985,3075
8894787,1018,2044,2681,2985,3075
8894979,193,2238,2501,2985,3605
8895043,1708,2053,2452,2985,3843
8895171,230,1987,2379,2985,3247
8895235,84,2044,2681,2985,3903
8895491,1782,1987,2710,2985,3004
8895939,539,2141,2458,2988,3275
8896771,1241,2016,2924,2985,3045
8897347,480,2140,2697,2988,3542
8898883,548,2066,2403,2985,3393
8899651,1342,2044,2568,2985,3413
8900739,703,2196,2584,2986,3636
8900803,1364,2076,2538,2991,3942
8901059,1577,2044,2593,2985,3118
8901827,390,1971,2436,2986,3912
8903619,868,1962,2756,2988,3258
8904131,498,1933,2440,2983,3163
8904643,468,1889,2624,2985,3014
8904707,468,2008,2624,2985,3014
8905795,1745,2044,2906,2985,3974
8905987,905,2196,2624,2986,3089
8906307,1213,2150,2624,2986,3251
8907395,1591,2058,2440,2991,3835
8907715,1611,1993,2440,2988,3484
8907779,105,2044,2756,2985,3413
8909315,883,2023,2847,2985,3691
8911043,470,1895,2624,2985,3888
8911683,468,2053,2624,2985,3014
8911875,444,2299,2624,2986,3075
8912579,1588,2051,2860,2987,3366
8912707,1232,2115,2861,2986,3956
8912771,1681,2055,2860,2986,3204
8915395,190,2108,2571,2988,3020
8915907,939,2044,2632,2985,3766
8916291,961,2044,2632,2985,3849
8916483,1047,2044,2632,2985,3298
8916867,939,2044,2502,2985,3075
8917059,82,2044,2794,2985,3497
8917123,153,2044,2388,2985,3256
8917571,144,2051,2870,2985,3014
8917891,139,2307,2371,2985,3959
8918083,100,2314,2860,2985,3014
8918275,502,2044,2751,2991,3068
8918723,93,1964,2746,2983,3496
8919171,1735,2078,2806,2989,3763
8920259,472,1875,2414,2988,3049
8920643,142,1907,2806,2985,3681
8921347,1664,1964,2597,2986,3113
8921795,748,2075,2436,2985,3393
8921859,748,2069,2436,2985,3393
8922755,421,2204,2624,2985,3146
8923331,1826,1949,2361,2983,3229
8923395,1208,2009,2361,2983,3163
8888835,336,2044,2334,2991,3309
8888899,1379,2044,2727,2985,3852
8889091,366,2044,2685,2991,3988
8889155,1479,2044,2681,2985,3324
8889411,361,2044,2429,2985,3002
8889987,1468,1844,2528,2988,3036
8918481,501,2044,2693,2985,3530
8850705,752,2075,2681,2988,3363
8850641,1662,2016,2436,2988,3907
8851473,1635,2146,2329,2985,3146
8851793,749,1971,2856,2985,3393
8852561,1053,2185,2676,2985,3393
8852753,1423,1971,2352,2988,3891
8853137,862,2167,2675,2991,3641
8853265,1813,2273,2554,2988,3975
8855057,796,1944,2875,2988,3019
8888465,340,2044,2681,2985,3986
8856081,759,2091,2918,2985,3614
8856145,606,2091,2806,2989,3448
8856913,1765,2319,2406,2988,3434
8857105,131,2262,2844,2994,3481
8857169,131,2292,2844,2994,3481
8857425,1325,2044,2699,2985,3852
8858449,1222,2057,2844,2985,3459
8858513,582,2153,2844,2985,3393
8859217,1617,2205,2844,2988,3089
8859281,691,2052,2410,2991,3159
8861713,780,1933,2870,2994,3108
8863121,765,2267,2866,2986,3486
8863185,1746,2151,2978,2988,3020
8863761,906,1971,2867,2986,3728
8863825,1010,2053,2867,2986,3366
8864081,634,2213,2806,2985,3014
8866385,1214,2016,2844,2988,3844
8867665,1695,1860,2881,2991,3992
8869521,520,2076,2806,2985,3301
8870865,634,2184,2806,2989,3189
8871761,666,1856,2866,2986,3979
8873937,634,1951,2806,2989,3014
8874513,330,2044,2681,2985,3661
8875025,350,2044,2685,2991,3868
8876049,193,2226,2407,2985,3605
8876689,1168,2284,2806,2989,3418
8876881,1776,2070,2939,2991,3361
8876945,24,2044,2977,2985,3766
8878929,1182,1934,2806,2989,3189
8879633,101,1955,2575,2989,3392
8879825,520,1959,2806,2989,3153
8880465,243,2044,2681,2991,3656
8880657,875,2044,2681,2991,3511
8882193,1339,2044,2681,2991,3462
8882705,220,2044,2484,2985,3801
8884625,179,1966,2768,2983,3131
8884817,28,2127,2354,2988,3414
8885265,747,1844,2719,2985,3169
8885521,231,1848,2719,2988,3725
8891345,357,2163,2681,2988,3487
8891857,309,2046,2681,2991,3354
8894225,1037,2044,2958,2985,3432
8893585,1481,2044,2597,2985,3342
8900433,1383,2055,2715,2991,3481
8900497,1025,2061,2697,2991,3743
8900817,705,2070,2678,2992,3879
8900881,698,2068,2619,2985,3075
8901841,937,2153,2436,2988,3876
8903633,431,1871,2756,2988,3033
8905809,978,2053,2624,2985,3460
8905873,1745,2044,2906,2985,3256
8905937,537,2072,2624,2985,3922
8906769,1770,2044,2567,2988,3055
8907025,1767,2057,2756,2985,3085
8908049,1056,2303,2624,2986,3876
8908561,788,1964,2624,2985,3965
8909457,222,1866,2512,2988,3983
8910929,905,1935,2624,2986,3089
8911889,444,2238,2624,2986,3075
8912017,1234,2006,2625,2986,3014
8912785,1681,2061,2860,2986,3204
8915793,1097,2303,2415,2988,3997
8916241,45,2044,2668,2991,3920
8917073,153,2044,2388,2985,3000
8918161,139,2061,2371,2985,3959
8919825,165,2078,2806,2989,3763
8919889,1675,2287,2871,2989,3439
8920593,1528,1850,2806,2989,3524
8920977,1166,2121,2681,2991,3465
8921041,307,1832,2681,2985,3509
8921489,729,2068,2681,2991,3360
8921553,1417,2272,2436,2988,3481
8921809,748,2095,2436,2985,3393
8923153,147,2312,2844,2985,3075
8923409,1208,1832,2361,2983,3163
8889041,981,2044,2681,2991,3709
8850886,628,2075,2680,2985,3672
8850630,1706,1849,2583,2985,3042
8850118,1457,2016,2386,2988,3039
8850950,162,2061,2440,2991,3763
8851014,552,2053,2756,2988,3992
8851142,657,2007,2624,2986,3180
8851590,927,2185,2806,2985,3393
8851654,447,2203,2618,2985,3101
8851846,988,2257,2399,2985,3146
8853062,417,1968,2806,2989,3074
8853318,1748,2273,2340,2988,3013
8856774,917,2304,2405,2988,3912
8857158,1507,2318,2374,2991,3848
8857222,1332,2044,2928,2985,3230
8857350,502,2044,2699,2991,3234
8857478,1507,2111,2374,2991,3848
8857542,502,2044,2802,2985,3024
8858438,1222,2069,2844,2985,3459
8858054,661,2044,2743,2985,3250
8859206,1786,2068,2844,2985,3242
8859718,1260,2273,2633,2988,3933
8860998,1562,1933,2870,2985,3734
8863110,785,2191,2866,2986,3142
8863238,1746,2303,2978,2988,3020
8863814,1010,2068,2867,2986,3366
8863878,851,2210,2867,2985,3668
8863942,1504,1970,2867,2985,3942
8864774,1023,2231,2406,2988,3861
8864838,1781,2044,2829,2985,3744
8865862,107,1929,2406,2985,3734
8866758,661,2046,2743,2991,3294
8868294,875,2044,2681,2991,3893
8868998,1092,2051,2681,2991,3622
8869958,929,2053,2806,2989,3615
8870214,581,2195,2545,2986,3822
8870790,726,2057,2806,2991,3942
8871430,861,1943,2806,2988,3577
8873478,1274,2010,2867,2986,3081
8873990,779,1943,2806,2989,3212
8874630,323,2044,2643,2985,3537
8874886,280,2268,2440,2988,4001
8874950,286,2044,2638,2985,3321
8875846,1601,2061,2892,2991,3959
8876038,193,2238,2407,2985,3605
8876294,942,2282,2545,2989,3700
8876358,1478,2044,2652,2985,3464
8876486,24,2044,2977,2985,3265
8876550,1292,2076,2652,2991,3666
8876678,1735,1987,2806,2989,3615
8876870,1776,2068,2939,2991,3361
8878854,466,1927,2661,2989,3109
8879174,443,2129,2806,2989,3888
8879750,466,1965,2661,2989,3864
8880262,316,2044,2569,2985,3318
8880390,332,2044,2681,2991,3356
8880710,330,2044,2681,2985,3480
8881158,1088,2044,2681,2985,3230
8881222,1792,2044,2681,2985,3852
8881350,78,2044,2888,2991,3467
8881734,108,2044,2681,2991,3421
8881798,1693,2044,2681,2991,3344
8881862,319,2044,2426,2991,3248
8881990,1479,2044,2719,2991,3511
8882694,1150,2044,2408,2985,3268
8883590,1371,1864,2681,2991,3967
8883718,283,1841,2484,2985,3302
8883782,272,2273,2720,2986,4002
8884038,1551,2046,2681,2991,3205
8885126,175,2273,2908,2986,3471
8885638,247,2273,2681,2986,3477
8886278,1614,2044,2681,2985,4000
8886342,362,2044,2681,2991,3056
8886854,981,2044,2681,2991,3354
8887046,207,2314,2681,2988,3073
8887302,37,2076,2681,2991,3647
8887430,317,2044,2681,2991,3411
8887750,350,2044,2681,2991,3930
8887878,1125,2044,2681,2991,3930
8888006,875,2044,2681,2985,3662
8888070,1256,2044,2638,2991,3421
8891398,282,2002,2958,2985,3393
8891910,273,1965,2489,2988,3081
8891974,232,2273,2681,2986,3670
8892166,783,2273,2559,2988,3933
8894086,1479,2044,2681,2985,3256
8893062,1485,2057,2681,2992,3879
8892742,1419,2052,2542,2991,3768
8894278,282,1971,2958,2985,3393
8893510,871,1971,2436,2988,3258
8893702,1625,2044,2924,2985,3250
8893766,1462,2051,2542,2991,3806
8894470,1479,2044,2497,2985,3298
8894534,366,2044,2681,2985,3075
8895046,1708,2051,2452,2985,3843
8896262,1774,1928,2438,2986,3888
8897862,489,1898,2459,2985,3014
8900102,703,2076,2584,2991,3311
8899206,71,2044,2711,2985,3974
8900230,698,2053,2619,2991,3481
8898886,1460,2236,2756,2991,3506
8899590,1399,2290,2460,2985,3014
8900742,705,2069,2678,2992,3879
8900806,1364,2094,2538,2991,3942
8900870,1028,2231,2675,2988,3032
8901190,580,2044,2749,2985,3228
8901638,98,2223,2851,2988,3032
8902662,815,1907,2624,2985,3734
8903046,464,1933,2440,2986,3163
8903878,1704,2046,2760,2985,3464
8905158,1015,1933,2624,2986,3108
8905414,904,2061,2624,2987,3366
8905734,468,1968,2624,2986,3764
8906822,1008,2044,2340,2985,3256
8907014,544,2011,2756,2985,3575
8907078,943,2243,2440,2988,3147
8909126,1707,2027,2406,2988,3691
8909318,883,2043,2847,2985,3691
8910790,1818,2159,2624,2986,3280
8910918,649,1907,2624,2986,3923
8911046,470,2157,2624,2985,3888
8911110,468,1927,2624,2985,3608
8911238,444,1941,2624,2986,3075
8912582,1588,2053,2860,2987,3366
8912710,1498,2044,2907,2985,3947
8913030,729,2315,2681,2991,3360
8913158,549,1877,2440,2988,3435
8915462,86,2037,2400,2988,3131
8916806,554,2044,2632,2985,2998
8917126,572,2044,2794,2985,3250
8917574,144,1971,2870,2985,3014
8917766,1578,2059,2368,2985,3942
8917894,65,2075,2877,2985,3075
8918214,1515,2044,2743,2991,3075
8918470,1214,2149,2844,2988,3844
8918854,490,2062,2844,2985,3136
8919174,1735,2070,2806,2989,3763
8921350,19,2160,2597,2988,3012
8922118,593,2124,2463,2985,3783
8922822,1080,2241,2875,2988,3073
8923270,1275,1917,2409,2988,3012
8923334,1826,1934,2361,2983,3229
8923654,47,2263,2373,2985,3416
8888838,1432,2044,2687,2991,3010
8889094,323,2044,2432,2985,3380
8889542,1479,2044,2681,2991,3056
8889990,1468,1852,2528,2988,3036
8850498,1106,2010,2856,2988,3992
8851586,1806,2152,2867,2986,3891
8852610,1028,2210,2680,2988,3032
8888450,352,2044,2719,2991,3443
8853186,1785,2276,2697,2988,3538
8854466,1158,2046,2356,2985,3186
8855618,1193,1852,2746,2983,3963
8856770,917,1970,2405,2988,3912
8857026,1113,2050,2728,2985,3246
8857282,1321,2044,2928,2985,3002
8857538,502,2044,2699,2985,3947
8858498,1620,1994,2846,2985,3935
8858050,41,2044,2802,2985,4000
8860866,1791,1918,2839,2988,3200
8863298,506,2290,2867,2985,3014
8863682,376,2267,2867,2985,3956
8864386,793,2213,2545,2986,3323
8864578,1238,2044,2703,2985,3298
8864706,1781,2044,2340,2985,2999
8865218,1503,2057,2890,2991,3614
8865538,821,1864,2761,2988,3992
8866754,600,2046,2693,2991,3966
8866818,1536,2146,2939,2988,3089
8868098,678,1965,2844,2991,3407
8868354,749,2057,2623,2985,3393
8869442,929,2070,2806,2989,3763
8869826,614,2067,2806,2985,3806
8869954,929,2065,2806,2989,3615
8870338,520,2290,2806,2985,3153
8871234,1162,2147,2806,2989,3474
8871618,1669,1905,2806,2985,3410
8871938,131,2129,2844,2994,3481
8873218,1182,1927,2806,2985,3014
8873858,563,2016,2867,2985,3075
8874306,342,2044,2580,2985,3192
8874434,296,2059,2840,2985,3779
8874882,280,2284,2440,2988,4001
8875650,81,2044,2685,2985,3738
8876290,942,2257,2545,2989,3700
8876546,1292,2051,2652,2991,3666
8876674,1735,2053,2806,2989,3615
8876994,43,2044,2359,2985,3250
8877506,1698,2131,2652,2988,3951
8878466,25,1849,2681,2986,3026
8879234,834,1927,2545,2989,3579
8880194,317,2044,2681,2991,3072
8880706,174,2044,2883,2985,2998
8880642,216,2044,2381,2985,3193
8881346,350,2044,2681,2991,3467
8881410,1750,2044,2477,2991,3362
8881538,968,2044,2681,2991,3659
8881666,336,2044,2334,2985,3193
8881730,1479,2044,2497,2985,3193
8881794,1479,2044,2681,2991,3456
8881858,1750,2044,2681,2991,3695
8881922,1543,2044,2681,2985,3744
8883138,297,2044,2681,2985,3348
8884034,1800,2273,2736,2986,3534
8885570,1639,2046,2681,2991,3511
8886338,76,2076,2681,2985,3075
8886850,1783,2044,2795,2991,3354
8886978,759,2076,2918,2985,3614
8887042,303,2044,2354,2985,3491
8887170,1666,2044,2776,2985,3080
8887746,317,2044,2681,2985,3244
8887810,345,2044,2473,2991,3865
8888066,1150,2044,2408,2985,3319
8891394,282,2008,2681,2985,3393
8891714,1085,2169,2719,2988,3515
8891906,273,2199,2489,2988,3081
8892418,106,2046,2484,2991,3294
8893378,757,2257,2948,2988,3439
8893890,1761,2044,2719,2985,3075
8894466,1052,2044,2888,2991,3248
8894850,352,2044,2719,2985,3497
8894978,193,2246,2501,2985,3605
8895042,1708,2068,2452,2985,3843
8895170,230,1989,2379,2985,3247
8897474,1378,2273,2750,2986,3492
8900034,539,2299,2458,2985,3366
8900162,539,2066,2458,2985,3366
8899202,67,2044,2749,2985,3055
8900226,539,2303,2458,2988,3275
8899458,559,2044,2826,2985,3852
8900674,698,2076,2619,2985,3481
8900802,1364,2075,2538,2991,3942
8901122,682,2044,2780,2985,3491
8901186,1278,2044,2523,2985,3856
8901442,1243,2075,2436,2985,3559
8901826,390,1970,2436,2986,3912
8905922,442,2290,2624,2991,3153
8906242,896,2056,2624,2985,3847
8906306,1213,2194,2624,2986,3251
8909442,222,1857,2664,2983,3075
8911746,896,1992,2624,2986,3377
8912706,692,2044,2387,2985,3766
8912834,603,2056,2860,2991,3981
8916034,961,2044,2509,2985,3118
8916610,674,2044,2969,2985,3738
8916930,1047,2044,2632,2985,3075
8917506,643,2070,2870,2985,3159
8917890,139,2080,2371,2985,3959
8918722,93,1856,2746,2983,3496
8920194,520,1914,2806,2989,3153
8920642,1206,1951,2545,2989,3081
8921666,1053,2002,2404,2985,3393
8922050,511,1943,2472,2988,3058
8922114,1591,2016,2440,2991,3835
8922754,421,2233,2624,2985,3146
8923394,1208,1917,2361,2983,3163
8888834,316,2044,2685,2991,3010
8888898,1534,2044,2842,2991,3010
8888962,317,2044,2681,2991,3347
8889026,1479,2044,2681,2985,3380
8850953,895,2311,2932,2986,3538
8851145,895,1968,2932,2986,3538
8851209,787,2312,2607,2986,3538
8853129,362,2014,2681,2985,3259
8856265,1100,2089,2816,2991,3610
8857097,1738,2044,2968,2985,3312
8857545,163,2044,2693,2991,3309
8857993,1515,2044,2693,2985,3250
8861001,1562,1907,2870,2985,3734
8861257,1628,1932,2870,2988,3057
8862537,949,2058,2406,2988,3551
8863177,1500,2061,2806,2987,3366
8864777,1781,2044,2828,2985,3687
8865353,1101,2076,2982,2985,3389
8865673,52,2046,2790,2985,3007
8865737,846,1929,2698,2985,3734
8866313,970,2179,2699,2985,3433
8867273,416,2129,2844,2985,3191
8867849,1617,2146,2844,2988,3089
8868809,1792,2044,2484,2991,3075
8869449,1057,1968,2806,2989,3764
8870217,581,1971,2545,2986,3822
8870729,520,2056,2806,2985,3673
8871241,1184,2009,2806,2989,3522
8871369,670,1919,2545,2989,3823
8872457,371,2154,2884,2986,3075
8872521,1402,2154,2681,2986,3158
8872713,1461,1965,2466,2988,3012
8873993,667,1850,2806,2989,3583
8874121,1475,2044,2681,2985,3415
8874377,935,2044,2652,2985,3882
8874697,337,2044,2681,2985,3000
8875401,174,2044,2883,2991,3068
8875529,319,2044,2426,2991,3895
8875849,1601,2057,2892,2991,3959
8876361,1340,2044,2652,2985,3738
8876873,1776,2051,2939,2991,3361
8888649,316,2044,2681,2985,3986
8877129,1376,2129,2499,2985,3459
8877705,1698,2127,2652,2988,3951
8878217,247,2273,2681,2986,3471
8878409,284,1832,2681,2991,3665
8878729,1206,2199,2545,2986,3081
8879113,1122,2030,2806,2985,3869
8879177,443,1929,2807,2989,3888
8879433,532,1849,2806,2989,3538
8880073,317,2044,2681,2991,3510
8880201,216,2044,2382,2985,3852
8881225,1753,2044,2638,2991,3987
8881481,306,2044,2681,2985,4000
8881609,303,2044,2579,2985,3491
8881673,1573,2044,2484,2991,3867
8881801,1381,2044,2638,2991,3248
8881993,296,2061,2840,2991,3779
8882633,1433,2044,2681,2991,3478
8882761,254,2044,2967,2991,3068
8883017,174,2044,2883,2985,3196
8883337,778,2163,2681,2983,3487
8883401,1551,2046,2681,2991,3347
8883465,176,2273,2572,2986,3887
8884745,1126,2159,2681,2983,3023
8885641,187,2273,2358,2986,3471
8885769,1692,2046,2681,2991,3895
8885833,1820,2273,2878,2988,3707
8886729,832,2044,2823,2985,3868
8886793,229,2044,2508,2985,3419
8886857,719,2044,2681,2991,3354
8887561,323,2044,2645,2985,3458
8887881,74,2044,2681,2985,3896
8888009,220,2044,2681,2985,3662
8891721,242,1880,2686,2988,3787
8891785,1401,2291,2681,2985,3278
8891849,13,2046,2894,2991,3119
8892105,1531,1860,2599,2988,3492
8894153,1479,2044,2685,2991,3564
8894217,1719,2044,2681,2985,3432
8892745,1419,2051,2542,2991,3768
8893321,1286,2205,2681,2985,3183
8893897,290,2044,2844,2985,3196
8894537,1052,2044,2888,2985,3075
8894793,325,2044,2533,2985,3075
8896265,1774,1929,2438,2986,3888
8896585,1189,1941,2675,2985,3558
8896649,1655,1951,2675,2988,3098
8897289,1790,1951,2675,2988,3098
8900105,703,2068,2584,2991,3311
8898825,644,2051,2624,2985,3643
8900489,1025,2076,2697,2991,3743
8899657,1139,2078,2480,2985,3607
8900809,1364,2006,2538,2991,3942
8901641,98,2245,2851,2988,3032
8903625,868,1895,2756,2988,3258
8905417,904,2057,2624,2987,3366
8906697,1770,2044,2567,2985,3849
8907081,943,2258,2440,2988,3147
8909065,138,2019,2806,2989,3924
8909129,1707,2041,2406,2988,3691
8909257,518,2042,2844,2988,3093
8911753,896,2308,2624,2986,3377
8911881,444,2276,2624,2986,3075
8912137,987,2259,2417,2988,3152
8912393,270,2287,2875,2985,3032
8912585,1588,2066,2860,2987,3366
8912713,1232,1979,2861,2986,3956
8915849,432,2044,2635,2985,3055
8915913,432,2044,2635,2985,3744
8916169,1686,2068,2847,2991,3075
8916553,961,2044,2632,2985,3497
8916681,568,2044,2398,2985,3491
8918217,620,2044,2699,2985,3298
8918281,1738,2044,2968,2991,4007
8918601,1231,2188,2578,2988,3323
8919881,165,2053,2806,2989,3763
8921289,586,1852,2504,2986,3036
8922825,500,2282,2394,2985,3146
8888905,74,2044,2681,2991,3010
8889929,1662,1975,2436,2988,3907
8850695,1706,1929,2583,2985,3042
8851271,7,2006,2868,2988,3923
8852615,98,2257,2852,2988,3032
8852807,1356,2232,2624,2985,3146
8853127,362,2008,2681,2985,3259
8853255,460,2179,2671,2988,3834
8856327,949,2070,2406,2988,3551
8859207,1786,2072,2844,2985,3242
8859911,711,1852,2548,2988,3036
8860999,1562,1929,2870,2985,3734
8861831,483,1955,2870,2988,3804
8862599,1290,2069,2545,2989,3763
8863239,1746,2117,2978,2988,3020
8862919,376,1979,2866,2986,3956
8864455,1536,2186,2939,2988,3089
8864647,922,2044,2829,2985,3256
8864711,974,2044,2703,2985,3947
8867079,865,2273,2928,2986,3670
8868999,1092,2055,2681,2991,3622
8869383,681,2288,2806,2989,3844
8869959,929,2052,2806,2989,3615
8872263,373,1907,2866,2985,3206
8872711,1590,2170,2966,2983,3369
8874055,909,1888,2867,2988,3804
8874439,1177,2058,2622,2985,3976
8874503,1283,2068,2913,2987,3826
8874951,1018,2044,2681,2985,3321
8875335,1388,2044,2681,2985,3000
8875847,1601,2059,2892,2991,3959
8876551,1735,2095,2806,2989,3615
8878407,284,2291,2681,2991,3665
8878983,520,2129,2806,2989,3153
8879175,443,1929,2806,2989,3888
8879687,101,1974,2575,2989,3392
8879815,581,1961,2806,2985,3822
8880199,1479,2044,2681,2985,3852
8880839,111,2044,2681,2985,2998
8880647,303,2044,2358,2985,3491
8881351,305,2044,2681,2991,3467
8881415,1433,2044,2684,2991,3390
8881735,1433,2044,2681,2991,3421
8881799,1692,2044,2681,2991,3248
8882311,49,2044,2908,2985,3211
8882439,61,2044,2719,2985,3228
8882887,1754,2245,2673,2988,3700
8883591,1371,2131,2681,2991,3967
8885063,280,1976,2440,2988,4001
8886023,667,1863,2806,2989,3583
8886279,319,2044,2426,2991,3347
8886791,337,2044,2681,2991,3354
8886919,1264,2066,2531,2991,3601
8887751,1125,2044,2681,2985,3244
8888071,1353,2044,2681,2991,3119
8891399,282,2008,2958,2985,3393
8891591,266,2273,2720,2986,4002
8891911,279,2126,2681,2985,3973
8891975,186,2273,2719,2986,3670
8892231,155,2173,2422,2985,3802
8892679,648,2184,2914,2988,3844
8893703,960,2044,2591,2991,3293
8894535,317,2044,2895,2985,3075
8895367,361,2044,2429,2991,3248
8897351,480,2147,2697,2988,3542
8898439,937,2013,2436,2988,3876
8900103,703,2075,2584,2991,3311
8900231,751,2098,2587,2988,3083
8899847,380,2297,2678,2985,3956
8901831,1612,2067,2914,2988,3076
8902663,815,1929,2624,2985,3734
8904711,468,2199,2624,2985,3014
8905159,1015,1943,2624,2986,3108
8906055,1,2231,2847,2988,3020
8906631,491,2189,2624,2986,3810
8906695,1609,2300,2440,2988,3475
8907271,1086,2314,2756,2986,3142
8907719,1014,2044,2440,2985,3906
8908871,293,1998,2624,2986,3035
8909127,1707,2037,2406,2988,3691
8909255,1140,1963,2844,2988,3096
8909383,665,1963,2394,2988,3096
8911879,444,2282,2624,2986,3075
8912135,987,1970,2417,2988,3152
