PanjivaRecordID,Carrier,ConsigneePanjivaID,GoodsShipped,PortOfUnlading,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
185227,13,473,20,8,8,20,635
185355,10,374,18,33,33,35,198
185419,15,1357,34,93,95,20,406
185483,15,685,34,157,165,33,519
185547,15,812,44,36,38,20,631
185739,23,326,57,277,288,50,41
187083,7,434,0,265,275,50,157
187275,15,766,20,263,303,20,615
187339,10,1578,44,12,9,20,160
187851,0,329,57,265,288,59,490
187915,10,755,20,11,13,20,353
188043,10,1618,31,113,118,20,79
188107,10,40,18,212,87,20,170
188235,13,562,18,157,165,35,141
188299,13,1316,20,263,303,20,265
188363,13,1407,20,305,323,20,152
188555,7,321,16,265,275,50,220
188619,7,528,106,48,49,50,175
188747,21,862,34,15,125,19,262
188811,21,727,20,233,96,20,148
188875,21,932,115,212,221,20,619
188939,21,1560,115,212,221,20,166
189643,17,1554,20,16,108,20,414
189707,17,1611,44,47,48,33,127
189835,17,1378,20,240,127,33,516
189899,17,1378,20,98,103,20,414
189963,17,1378,20,240,127,33,127
181003,13,1022,20,242,252,33,445
185867,11,71,34,92,94,33,519
186699,14,1135,7,24,178,35,83
186763,14,272,34,24,178,2,244
186827,14,103,115,191,202,20,166
186891,0,897,105,278,289,50,61
186955,0,326,57,265,288,50,210
187019,10,1297,20,265,275,39,340
187467,10,706,21,261,272,20,145
187595,15,812,44,36,38,20,631
187659,15,880,18,194,204,20,524
187723,10,1536,34,157,165,20,475
187787,15,684,115,12,9,20,146
190091,17,1554,20,16,108,20,414
179979,23,1591,28,233,50,13,185
180043,23,3,18,261,335,35,603
180107,23,1373,34,331,353,20,475
180171,23,1237,34,109,114,20,524
180235,1,410,115,212,221,20,211
180299,13,375,34,109,114,13,143
180363,1,825,20,328,349,16,424
180427,1,1432,110,94,97,35,603
180491,13,1434,15,24,23,20,33
180555,1,1138,20,110,115,20,318
180619,1,1227,20,135,141,20,427
180747,1,1438,20,110,115,20,318
180811,1,205,20,110,115,20,318
180875,13,359,126,104,261,35,186
181771,23,329,57,265,288,42,505
181835,23,23,57,265,275,30,455
181899,10,283,20,265,275,33,383
182219,22,1154,20,263,303,20,163
182283,10,864,26,294,311,50,232
182411,18,125,26,328,349,50,232
184011,23,1618,18,113,118,20,524
184075,23,1238,82,25,24,50,43
184139,23,1370,18,33,33,20,32
184203,23,1383,126,55,56,20,21
185611,3,1586,81,282,293,20,226
185675,7,592,46,216,226,20,557
185931,13,502,20,190,200,20,250
185995,13,972,34,309,327,13,67
186059,13,1171,20,330,351,53,533
186123,13,1001,34,5,5,13,321
186187,13,1389,20,245,254,20,514
186251,13,650,31,99,104,20,79
186315,13,753,20,263,303,20,404
186379,13,1192,34,136,142,13,143
186507,13,843,81,144,150,13,548
188171,8,872,20,64,63,20,440
189131,25,1113,20,74,74,33,516
189195,19,1239,20,282,293,20,437
189259,9,1541,34,301,319,41,362
190038,17,1554,20,16,108,20,326
181078,7,324,125,265,275,20,295
181206,10,1351,81,255,266,20,225
181334,0,834,20,265,275,20,154
181398,10,322,20,13,15,20,353
181590,23,1236,34,157,165,13,38
181718,10,40,18,85,87,20,170
181910,23,1238,82,169,177,50,531
181974,23,1426,20,169,177,20,176
182038,8,47,20,240,127,20,250
182102,8,47,115,92,94,33,331
182166,23,46,28,219,229,20,646
182486,10,332,34,157,165,13,143
182742,10,1448,117,294,311,50,84
182806,18,125,26,328,349,50,232
182870,10,1426,20,170,178,20,615
182934,10,77,114,170,178,57,572
183062,12,1294,56,281,292,20,521
183190,18,125,26,328,349,50,232
183254,23,834,20,265,275,20,154
183382,10,878,81,61,61,48,333
183702,14,1500,115,191,202,20,272
183766,14,296,34,324,345,20,475
183830,14,451,21,50,51,46,223
183958,25,641,82,202,211,20,247
184406,10,1404,20,265,275,20,426
184470,15,1035,20,237,247,53,363
184534,15,1003,20,74,74,20,250
184662,15,469,20,74,74,20,265
184726,15,254,20,74,74,20,64
184790,15,577,126,181,191,25,420
184854,15,1627,44,24,23,20,631
184918,23,906,20,113,118,53,124
184982,10,941,31,113,118,20,79
185046,10,479,21,261,272,13,643
185110,10,318,82,48,49,50,31
185174,13,502,20,190,200,24,409
185238,13,519,98,33,33,20,651
185366,10,1085,34,33,33,13,321
185494,15,602,18,93,95,35,141
185750,23,329,57,277,288,8,476
185814,23,837,44,265,275,20,525
187030,7,1200,11,41,43,20,4
187350,10,1085,34,33,33,13,321
187862,0,329,57,265,288,50,17
187926,10,581,15,265,275,20,33
188054,10,801,20,117,121,33,237
188118,10,406,18,42,44,35,192
188310,13,539,26,289,304,50,84
188374,13,1022,20,242,252,20,514
188566,7,539,26,25,24,50,84
188758,21,1157,34,15,125,33,519
188822,21,686,42,191,202,40,327
188886,21,1396,115,212,221,20,2
188950,21,932,115,212,221,20,619
189014,21,1560,115,212,221,20,166
189654,17,1554,20,16,108,20,373
189782,17,1378,20,240,127,20,414
189846,17,1378,20,240,127,20,414
189974,17,1378,20,240,127,33,314
181014,13,473,20,8,8,20,635
185878,11,220,42,92,94,20,87
186710,14,252,34,24,229,21,391
186774,14,410,115,212,221,20,272
186838,14,104,34,212,221,20,200
186902,0,853,20,42,44,20,514
186966,0,1377,20,265,275,20,176
187478,10,1511,34,33,33,20,475
187542,15,832,20,298,316,20,619
187606,15,1436,20,12,9,53,124
187670,15,624,20,142,148,33,314
187734,10,1111,21,100,112,13,643
188182,7,181,10,41,43,20,526
188438,24,92,60,92,94,50,18
179926,23,1102,42,102,106,20,66
179990,23,296,34,324,345,20,475
180054,23,1392,20,74,74,16,424
180118,23,364,120,212,221,50,374
180182,23,1610,44,113,118,20,525
180438,1,935,83,191,202,57,446
180566,1,1438,20,145,151,20,318
180630,1,1432,110,89,90,35,603
180694,13,351,26,289,304,50,84
180758,1,825,20,328,349,16,424
180822,1,345,34,212,221,35,101
180886,13,1039,11,273,310,11,201
181782,23,598,57,265,288,42,144
181846,10,324,125,265,275,20,295
182230,22,484,20,263,303,20,343
182294,10,1207,26,301,319,50,232
182358,10,254,20,282,293,20,265
182422,18,133,26,301,319,50,441
184022,23,1338,115,261,272,20,146
184086,23,883,110,92,94,35,271
184150,23,1322,21,261,272,13,643
184214,23,629,21,25,166,33,112
185558,2,607,20,263,303,20,341
185942,13,1044,20,190,200,20,189
186070,13,1478,115,5,5,20,272
186134,13,502,20,190,200,20,250
186198,13,1528,20,131,137,53,533
186262,13,943,110,5,5,35,192
186326,13,862,34,170,178,21,391
186390,13,562,18,157,165,35,141
186454,13,890,110,191,202,35,129
186518,13,650,31,99,104,53,412
187798,20,525,101,79,83,57,572
189142,25,437,82,202,211,20,567
189270,9,1106,34,331,353,20,475
189398,23,676,20,263,303,20,40
190017,17,1378,20,240,127,33,329
181121,23,906,20,113,118,53,124
181185,10,674,81,87,88,48,371
181313,0,246,18,42,44,35,192
181377,10,309,29,42,44,50,61
181441,23,839,20,189,199,20,554
181697,10,720,42,157,165,50,369
181953,8,47,20,104,77,20,564
182017,8,47,115,210,220,33,331
182145,8,47,115,104,77,33,331
182465,10,840,26,116,120,50,84
182529,10,40,18,85,87,20,170
182657,10,1343,34,324,345,13,321
182721,10,212,110,109,114,35,233
182785,10,1138,20,301,319,20,318
182849,18,1002,20,282,293,20,615
182913,10,539,26,219,229,50,84
182977,18,300,28,145,151,13,185
183041,14,254,34,179,226,20,475
183105,10,1106,81,282,293,20,425
183233,18,825,20,301,319,20,40
183361,10,1149,20,249,257,20,353
183681,14,584,42,279,290,20,286
183745,14,296,34,324,345,19,359
183809,14,1464,34,279,290,2,244
183873,3,1301,98,58,59,43,230
183937,25,313,81,29,28,48,371
184449,23,754,18,42,44,35,603
184513,15,551,47,278,289,20,651
184577,15,736,20,64,63,20,619
184641,15,1627,44,24,23,20,631
184705,15,492,20,21,21,20,615
184833,15,960,20,103,107,20,361
184897,10,980,80,48,49,20,252
185025,10,586,42,157,165,50,369
185089,10,113,20,282,293,53,108
185217,13,858,20,330,351,20,229
185281,13,1394,20,324,345,20,148
185345,10,530,114,12,9,57,572
185409,15,1322,18,261,272,35,192
185473,15,1436,20,12,9,53,124
185537,15,1512,20,142,148,20,588
185729,23,1149,20,265,275,20,353
185793,23,178,57,265,275,8,454
187073,7,1144,114,265,275,57,572
187201,9,937,20,45,258,20,265
187265,15,374,18,33,33,35,198
187329,10,1536,34,157,165,20,475
187393,15,760,20,12,9,20,619
187905,10,893,42,42,44,50,369
188033,10,568,26,12,9,50,84
188097,10,414,20,261,272,20,176
188225,13,562,18,157,165,35,141
188289,13,753,20,263,303,33,329
188545,7,153,11,48,49,20,4
188609,7,834,115,265,275,20,619
188801,21,487,115,212,221,53,124
188865,21,1560,115,212,221,20,166
188929,21,1396,115,212,221,20,2
188993,21,103,83,191,202,20,166
189057,21,344,115,233,96,48,622
189633,17,1378,20,240,127,33,164
189697,17,1378,20,240,127,33,100
189761,17,1378,20,240,127,33,164
189825,17,1378,20,240,127,33,329
189889,17,1378,20,176,185,20,414
189953,17,1378,20,98,103,20,414
180993,13,1022,20,242,252,20,443
184321,9,1575,20,318,337,20,250
185857,11,217,42,92,94,20,286
185921,11,318,82,48,49,50,31
186689,14,1279,34,24,221,20,517
186753,14,862,34,24,202,19,262
186817,14,699,42,212,221,50,369
186945,0,178,57,265,288,50,41
187009,10,732,20,265,275,20,581
187457,10,792,21,261,272,46,223
187521,15,1370,110,33,33,35,198
188161,20,290,44,113,118,33,237
188417,24,220,42,92,94,20,87
179905,22,818,20,263,303,20,163
179969,23,1291,81,15,125,13,548
180033,23,1338,115,261,272,20,146
180225,1,1442,20,318,337,53,533
180353,13,78,34,15,125,20,524
180417,1,1432,110,94,97,35,603
180545,1,1098,20,74,74,20,394
180609,1,1246,20,74,74,20,64
180673,13,693,82,24,23,20,138
180737,1,848,20,328,151,33,239
180801,1,1463,20,82,75,20,422
180865,13,371,82,191,202,50,278
181761,23,329,57,265,288,47,14
181825,23,23,57,265,275,50,274
181889,10,1149,114,265,275,20,353
182209,22,676,20,263,303,20,229
182273,14,288,34,109,114,20,475
182337,10,1015,20,301,319,33,377
184001,23,1564,110,113,303,35,218
184065,23,347,26,212,221,50,84
184129,23,1322,42,261,272,20,151
185153,20,1414,44,79,83,20,114
185601,3,1257,34,109,114,20,444
185985,13,912,20,285,296,20,503
186049,13,1345,21,218,228,46,223
186177,13,1180,34,102,106,20,555
186241,13,1163,20,21,21,20,40
186305,13,771,20,261,272,20,318
186369,13,843,81,144,150,13,548
186433,13,950,20,263,303,20,152
186497,13,1181,20,144,150,20,152
186561,13,1387,34,316,335,13,321
186625,13,209,42,191,202,20,398
188481,20,290,20,113,118,33,237
189121,25,1002,20,74,74,20,64
189185,3,1257,34,109,114,20,524
189249,9,1433,34,324,345,13,143
190046,17,1378,20,98,103,33,329
181086,7,959,20,265,199,20,318
181214,10,1326,34,157,165,41,362
181342,0,853,20,265,44,20,514
181406,10,308,20,265,44,20,318
181470,23,178,20,265,275,20,343
181662,10,1618,31,113,118,20,79
181918,23,237,16,104,261,50,220
181982,23,61,0,219,229,50,536
182046,8,47,115,240,127,33,331
182110,23,1017,20,169,177,33,95
182494,10,792,26,261,272,50,84
182558,23,443,18,113,118,20,32
182686,12,292,66,195,205,37,385
182878,10,1426,20,170,178,20,615
183070,14,248,20,288,299,33,377
183134,10,1396,20,170,178,20,318
183198,18,366,34,74,74,20,475
183262,23,329,57,277,288,30,88
183326,23,1411,20,265,275,20,99
183710,14,1606,34,212,221,13,143
183774,14,1364,34,170,178,13,143
183838,7,1301,98,282,59,63,96
183966,9,543,98,250,259,20,651
184350,23,891,20,42,44,20,514
184414,10,1149,20,265,275,20,353
184478,15,515,20,190,200,20,152
184606,15,1014,20,64,63,20,615
184670,15,736,20,64,63,20,619
184734,15,1209,108,148,154,50,54
184798,15,550,20,190,200,20,148
184990,10,600,26,116,120,50,232
185054,10,792,26,261,272,50,84
185182,13,1621,20,242,252,20,106
185246,13,1022,20,242,252,33,445
185374,10,966,20,82,75,33,432
185438,15,1032,20,261,272,20,105
185502,15,395,20,142,148,33,329
185758,23,329,57,277,288,38,479
185822,10,457,20,265,199,20,353
187230,15,637,20,12,9,33,516
187870,0,325,57,265,288,42,144
187934,10,379,20,265,199,20,429
188126,10,406,42,42,44,50,369
188254,13,790,20,113,118,20,148
188318,13,1228,95,179,188,20,69
188510,7,1281,26,212,221,50,84
188766,21,1473,34,15,125,20,47
188830,21,862,34,15,125,19,262
188894,21,609,83,191,202,20,146
188958,21,770,20,212,221,20,619
189022,21,1480,115,212,221,20,258
189086,21,609,115,212,221,20,355
189598,17,1378,20,240,127,33,239
189726,17,1554,20,16,108,20,238
189790,17,1378,20,240,127,20,373
189854,17,1378,20,240,127,33,100
189982,17,1378,20,240,127,20,373
181022,13,572,20,131,137,20,615
185886,24,273,40,92,202,20,560
186654,14,391,26,24,221,50,84
186974,0,498,29,265,199,20,370
187486,10,1322,42,261,272,20,66
187550,15,1370,110,33,33,35,198
187614,15,1405,18,164,172,35,141
187678,15,624,20,142,148,33,358
187742,10,939,110,316,335,35,198
188382,11,63,10,92,94,20,526
188446,11,318,82,48,49,50,31
189534,22,526,20,190,200,33,239
179870,13,1210,44,24,23,20,543
179934,23,1234,37,212,320,13,634
179998,23,1257,34,109,114,20,524
180126,23,1279,34,212,221,13,143
180190,1,1424,20,328,349,50,94
180446,1,1556,20,45,258,20,64
180574,1,288,34,109,114,20,565
180638,1,272,34,212,221,13,67
180702,13,478,34,165,173,20,200
180766,1,1098,20,74,74,20,394
180830,1,1015,20,145,151,20,426
181790,23,326,57,265,288,30,600
181854,10,19,20,274,285,20,353
182302,10,1426,20,170,178,20,176
182366,10,116,44,178,187,20,160
183454,6,376,114,170,178,57,413
184030,23,578,18,157,165,35,603
184094,23,150,28,315,333,48,449
184222,23,1257,34,109,114,20,524
185566,2,529,20,263,303,20,459
185630,17,1106,34,331,353,20,200
185694,9,681,47,282,293,20,651
186014,13,615,20,245,254,20,615
186078,13,502,20,190,200,20,250
186142,13,423,110,316,335,20,32
186206,13,946,20,147,153,20,318
186270,13,1256,20,117,121,20,105
186334,13,1107,28,233,96,48,449
186462,13,486,11,179,188,11,282
190302,22,526,20,190,200,33,239
187806,20,388,20,79,83,20,496
189150,25,1133,81,324,345,48,371
189214,7,366,34,74,74,13,321
189406,23,801,20,117,121,33,95
190003,17,1378,20,240,127,20,414
181235,10,414,20,261,272,20,176
181363,0,834,20,274,285,20,154
181427,10,928,110,129,135,35,192
181939,8,47,20,240,127,20,650
182003,8,47,20,75,77,33,575
182067,23,466,34,169,177,20,406
182131,8,47,115,240,127,33,331
182195,8,360,34,90,91,20,475
182451,10,941,31,113,118,20,79
182515,10,1348,105,315,278,50,61
182579,23,166,18,55,56,20,32
182771,10,1373,34,331,353,20,406
182835,18,179,57,301,319,50,234
182899,10,1426,20,170,178,20,176
182963,18,988,26,222,232,50,84
183091,10,1337,34,310,328,20,475
183155,10,205,20,301,319,20,318
183219,18,125,26,328,349,50,232
183283,23,178,57,277,288,50,171
183347,23,837,44,265,275,20,525
183667,14,712,34,191,202,13,72
183795,14,252,34,219,229,21,391
183859,7,225,81,324,345,13,345
183923,25,296,34,324,345,20,200
183987,9,415,98,45,258,20,651
184435,10,985,20,197,207,20,353
184499,15,709,20,43,36,20,615
184563,15,948,20,190,200,33,60
184691,15,824,20,86,4,20,561
184755,15,540,20,151,157,16,470
184819,15,1014,20,64,63,20,615
184883,10,288,34,109,114,13,143
185075,23,854,82,202,211,20,567
185203,13,713,20,5,5,39,248
185267,13,1512,20,135,141,20,514
185395,10,723,110,316,335,35,279
185459,15,1405,18,164,172,35,141
185779,23,178,57,265,275,47,14
185843,10,1172,34,20,20,33,519
187059,7,1415,136,265,275,20,15
187251,15,484,20,263,303,20,189
187315,15,533,18,102,106,35,198
187379,10,1117,56,252,262,50,150
187827,0,897,105,278,289,50,61
187891,0,399,20,265,68,20,404
187955,10,732,20,265,275,20,581
188019,23,973,20,114,303,20,318
188083,10,444,20,261,272,20,40
188275,13,249,20,261,272,16,470
188339,13,539,117,15,125,50,84
188531,7,178,20,274,285,20,242
188787,21,751,115,212,221,20,166
188851,21,394,115,212,221,33,331
188915,21,80,83,191,202,57,388
188979,21,220,42,233,96,20,87
189043,21,114,115,212,221,20,258
189683,17,1378,20,240,127,33,516
189747,17,1378,20,98,103,20,414
189811,17,1378,20,240,127,33,164
189875,17,1554,20,16,108,20,414
180979,13,447,20,156,163,20,189
181043,13,1423,20,197,207,20,353
186675,14,469,20,24,293,33,377
186739,14,469,20,24,345,20,265
186803,14,712,34,61,61,13,72
186931,0,329,57,265,288,42,144
186995,10,402,82,13,64,30,312
187443,10,1326,34,157,165,33,499
187507,15,1384,34,154,160,20,475
187635,15,463,20,139,145,20,650
187699,15,497,18,310,328,35,198
187763,10,411,18,316,335,35,279
188147,20,525,114,79,83,57,572
188211,7,408,82,184,155,50,31
188403,11,71,34,92,94,20,596
190067,17,1378,20,98,103,33,467
179891,22,818,20,263,303,20,229
179955,23,57,46,212,221,20,557
180019,23,1431,28,113,118,20,646
180083,23,987,34,33,33,2,244
180147,23,712,34,92,94,13,72
180211,1,1392,20,74,74,20,326
180275,1,1232,34,45,46,13,321
180339,13,982,110,47,48,35,218
180403,1,798,20,212,221,33,219
180467,1,1558,20,135,141,20,135
180531,13,1107,116,233,96,20,115
180595,1,1015,20,145,151,33,377
180659,13,337,76,247,255,50,54
180723,13,1396,20,289,304,20,105
180787,1,1438,20,328,151,20,318
180851,13,42,16,20,20,50,220
180915,13,1426,20,233,96,20,361
181747,23,124,107,48,49,11,617
181811,23,1297,20,265,275,39,340
181875,23,837,44,265,275,20,525
182259,14,625,20,301,319,20,318
182323,10,367,20,74,74,20,318
182387,18,988,26,301,319,50,84
183411,6,416,18,231,239,20,170
184051,23,490,28,102,106,20,81
184115,23,1163,20,21,21,20,40
184179,23,1587,81,25,24,57,518
185139,20,574,20,79,83,16,424
185587,19,1245,20,120,124,20,64
185651,7,225,81,324,345,13,345
185715,9,1173,44,216,226,20,486
185971,13,519,98,33,33,20,651
186099,13,1044,20,190,200,20,189
186163,13,1446,34,154,160,20,47
186227,13,449,20,330,351,20,635
186291,13,582,20,113,118,20,353
186355,13,554,34,102,106,13,321
186419,13,682,20,261,272,20,440
186483,13,1163,114,21,21,20,40
186547,13,972,34,309,327,20,156
186611,13,486,11,179,188,11,282
188467,20,763,114,80,82,57,572
189171,3,212,34,109,114,20,47
190035,17,1378,20,240,127,33,164
179859,13,1605,85,203,212,50,626
181075,7,834,20,265,275,20,154
181203,10,1517,20,290,305,20,615
181267,10,75,81,15,125,20,225
181459,23,436,20,189,199,20,440
181523,23,837,44,246,12,20,525
181651,10,243,34,165,173,20,555
181971,23,1426,20,169,177,20,176
182035,8,47,20,75,77,20,564
182099,8,47,20,240,127,20,148
182163,23,46,28,219,229,20,646
182483,10,1536,34,157,165,20,156
182547,23,508,20,113,183,53,124
182675,10,144,76,48,49,13,28
182739,10,274,26,301,319,50,84
182803,18,280,34,170,178,33,519
182867,10,1426,20,170,178,20,615
182931,10,988,26,301,319,50,84
182995,18,1002,20,282,293,20,615
183059,12,271,20,301,319,20,167
183123,10,288,34,109,114,13,143
183187,18,1002,20,282,293,20,615
183251,23,544,0,265,275,35,83
183315,23,839,20,189,199,20,554
183379,10,83,34,84,86,20,199
183699,14,33,83,191,202,57,501
183763,14,1342,34,109,114,33,423
183827,14,1625,1,212,221,35,83
183955,25,288,34,109,114,20,555
184467,15,551,47,278,289,20,651
184531,15,1457,20,83,85,53,533
184595,15,857,20,235,243,20,615
184723,15,577,0,181,191,35,83
184787,15,141,126,106,111,35,177
184915,23,973,20,263,303,20,318
184979,10,1175,28,113,118,50,173
185043,10,306,42,261,272,61,448
185107,10,288,34,109,114,13,143
185171,13,502,20,190,200,20,176
185235,13,968,20,242,252,20,318
185363,10,1085,34,33,33,13,321
185491,15,590,20,263,303,53,533
185747,23,329,57,277,288,50,184
185811,23,645,20,265,275,20,615
187091,7,261,108,265,275,50,54
187219,15,889,34,33,33,33,499
187283,15,1353,34,154,160,13,72
187347,10,521,81,138,144,48,371
187859,0,329,57,265,288,50,41
188051,10,1517,20,290,305,20,615
188115,10,75,81,15,125,20,225
188243,13,1192,34,136,142,21,391
188371,13,615,20,245,254,20,615
188755,21,712,34,233,96,21,249
188819,21,1480,115,212,221,20,258
188883,21,1086,20,212,221,53,124
188947,21,1519,20,212,221,20,35
189011,21,114,115,212,221,20,355
189651,17,1554,20,16,108,33,467
189715,17,1554,20,16,108,20,326
189779,17,1378,20,240,127,20,414
189907,17,1378,20,240,127,20,205
189971,17,1378,20,240,127,33,164
181011,13,921,20,245,254,20,394
185875,11,71,34,92,94,20,517
186643,14,466,34,24,178,20,406
186707,14,1577,34,24,221,13,38
186771,14,825,20,145,151,20,380
186835,14,625,20,145,151,20,318
186899,0,1125,18,42,44,35,603
186963,0,178,20,265,275,20,427
187411,15,395,20,142,148,33,329
187475,10,1511,34,33,33,20,475
187539,15,975,20,36,38,20,619
187603,15,1499,44,12,9,20,631
187731,10,1436,114,12,9,57,572
188435,24,596,34,92,94,20,47
179987,23,1427,20,282,293,20,440
180051,23,254,34,216,226,20,475
180115,23,1112,34,302,320,20,156
180243,1,254,20,324,345,20,265
180371,1,1392,20,74,74,20,326
180435,1,825,20,145,151,16,424
180499,13,75,81,233,96,20,225
180563,1,1438,20,110,115,20,318
180691,13,1448,26,279,290,50,84
180755,1,1092,20,82,75,20,514
180819,1,1577,34,212,221,13,78
180883,13,730,34,170,178,20,475
181843,23,23,57,265,275,59,386
181907,10,1375,82,48,49,30,312
182227,22,677,20,263,303,20,495
182291,10,1106,81,324,345,20,425
182355,10,901,20,324,345,16,424
182419,18,988,26,301,319,50,84
183507,6,77,114,170,178,57,572
184083,23,584,42,92,94,20,286
184147,23,1265,34,331,353,21,391
185555,2,1229,20,263,303,20,265
185683,7,592,46,216,226,20,557
185939,13,448,115,5,5,20,166
186003,13,663,20,296,314,20,40
186131,13,912,20,285,296,20,205
186195,13,572,20,131,137,20,615
186259,13,562,18,157,165,35,141
186323,13,1553,110,289,304,35,611
186387,13,1550,20,0,14,33,439
186451,13,36,34,289,304,21,249
186515,13,1267,20,99,104,20,229
186579,13,771,20,261,272,20,318
187795,20,1010,114,79,83,57,413
189139,25,678,82,76,78,20,247
189267,9,288,34,109,114,20,555
189395,23,1163,20,21,21,20,40
181101,7,845,16,48,49,50,220
181229,10,249,21,261,272,13,643
181357,0,349,114,265,275,57,413
181421,10,734,20,265,44,20,353
181485,23,1034,57,191,202,42,493
181677,10,769,20,113,118,20,167
181933,8,47,20,240,127,20,250
181997,8,47,20,75,77,36,330
182061,8,47,20,240,127,33,467
182125,23,297,11,104,110,20,4
182189,8,47,20,240,127,20,440
182445,10,1238,82,25,24,50,43
182509,10,40,18,15,16,20,170
182573,23,3,110,316,335,35,279
182701,14,1141,34,179,346,13,143
182765,10,313,81,250,259,48,371
182893,10,1424,20,301,319,50,94
182957,18,179,57,301,319,50,234
183021,12,988,26,301,319,50,84
183085,10,586,42,95,99,49,162
183149,10,77,114,170,178,57,572
183213,18,1106,112,324,345,0,215
183661,14,1502,42,279,290,17,25
183789,14,1299,34,45,258,20,406
183853,7,1106,98,74,338,50,436
183917,19,1343,34,324,345,20,47
184365,23,834,20,265,275,20,250
184429,10,969,20,265,275,20,302
184621,15,1003,20,74,74,1,395
184685,15,852,20,237,247,20,394
184749,15,704,20,220,231,20,512
184813,15,1003,20,282,293,24,409
185005,10,1406,81,261,272,48,535
185069,23,459,29,48,49,50,59
185197,13,1551,20,190,200,20,514
185261,13,572,20,131,137,20,615
185325,10,1326,34,157,165,41,362
185389,10,1511,34,33,33,20,475
185453,15,637,20,12,9,33,516
185517,15,1512,20,142,148,20,514
185773,23,834,20,265,275,20,250
185837,10,178,20,274,285,20,242
187245,15,760,115,12,9,20,619
187309,15,232,34,26,25,20,475
187373,10,1085,34,33,33,13,321
187821,0,227,29,278,289,50,59
187949,10,1149,114,265,275,20,353
188269,13,554,34,102,106,13,321
188333,13,1591,28,49,50,13,185
188845,21,307,115,191,202,20,35
188909,21,1619,20,191,202,53,124
188973,21,36,34,213,222,21,249
189101,21,1599,27,213,222,20,348
189613,17,1378,20,240,127,20,238
189677,17,1378,20,240,127,33,100
189741,17,1378,20,176,185,33,467
189805,17,1378,20,240,127,33,239
189933,17,1554,20,16,108,20,414
189997,17,1378,20,240,127,33,467
180973,13,448,115,5,5,20,166
181037,13,858,20,330,351,20,229
185901,24,1602,34,92,94,20,80
186669,14,1279,34,24,221,20,200
186733,14,1279,34,24,221,33,499
186797,14,366,34,74,74,20,406
186861,14,133,26,301,319,50,441
186925,0,329,57,265,288,50,171
186989,10,309,105,42,44,50,61
187437,10,1536,34,157,165,20,475
187501,15,1101,28,12,9,48,133
187565,15,232,34,26,25,20,475
187629,15,622,20,298,316,20,361
187693,15,571,21,199,209,20,93
187757,10,414,20,261,272,20,440
188141,20,28,57,261,272,50,210
188205,7,834,115,265,275,20,619
188397,11,217,42,92,94,20,286
188717,9,1575,20,318,337,20,110
190061,17,1378,20,240,127,33,100
179949,23,712,34,212,221,13,72
180013,23,425,28,233,50,18,489
180141,23,62,58,15,125,20,93
180269,1,1185,7,212,221,20,628
180397,1,570,82,24,23,50,278
180525,13,539,26,289,304,50,84
180845,13,147,126,71,281,35,177
180909,13,78,34,15,125,20,524
181805,23,732,20,265,275,20,561
181869,23,1411,20,265,275,20,99
182253,12,988,26,301,319,50,84
182317,10,263,81,282,293,58,334
182381,18,1259,34,109,114,13,72
184045,23,971,20,74,74,20,318
184109,23,1016,20,113,175,20,40
184173,23,442,21,212,221,33,598
185133,20,822,114,113,118,57,572
185581,2,484,20,263,303,20,484
185645,17,1257,34,109,114,20,200
185709,9,1265,34,331,353,20,648
185965,13,828,20,285,296,20,35
186029,13,1143,20,305,323,53,533
186157,13,926,20,190,200,20,514
186221,13,786,34,310,328,13,72
186285,13,790,20,113,118,20,56
186349,13,1181,20,144,150,20,152
186413,13,771,20,261,272,20,318
186477,13,862,34,289,304,19,262
186541,13,906,20,113,118,53,124
188461,20,176,57,261,272,50,640
189229,7,409,44,282,293,20,553
190022,17,1378,20,176,185,33,467
181126,23,999,20,12,9,20,615
181190,10,1351,81,255,266,20,225
181254,10,762,21,95,99,13,643
181318,0,1125,18,42,44,35,603
181382,10,899,81,278,289,20,225
181446,23,544,29,265,275,20,613
181574,23,1308,20,290,305,20,176
181958,23,1426,20,169,177,20,176
182022,8,47,20,210,220,36,330
182086,23,43,44,219,229,20,525
182150,8,47,20,104,77,20,564
182470,10,1517,20,290,305,39,305
182662,10,288,34,109,114,13,143
182726,10,442,21,244,253,33,598
182790,10,202,11,104,110,11,201
182982,18,125,26,328,349,50,232
183046,14,1203,26,179,319,50,84
183110,10,864,26,294,311,50,232
183174,18,205,20,145,151,20,318
183302,23,855,20,189,199,20,318
183366,10,283,20,265,275,33,383
183686,14,961,34,212,221,20,200
183814,14,962,34,279,290,33,179
183878,3,250,2,104,261,20,649
183942,25,296,34,324,345,20,200
184390,10,899,81,278,289,20,225
184454,23,406,42,42,44,50,296
184518,15,852,20,237,247,20,512
184582,15,1169,20,74,74,33,516
184710,15,709,20,43,36,20,176
184838,15,1169,20,74,74,20,64
184902,10,369,34,324,345,13,321
185030,10,690,34,157,165,13,321
185094,10,902,20,282,293,20,318
185158,13,574,20,300,318,20,56
185222,13,518,20,285,296,20,265
185350,10,417,58,153,159,20,93
185478,15,1202,18,276,301,35,198
185542,15,73,28,233,96,18,489
185734,23,326,57,277,288,50,210
187078,7,156,11,265,275,20,4
187270,15,484,20,263,303,33,439
187334,10,685,34,157,165,2,244
187910,10,893,18,42,44,20,524
