PanjivaRecordID,ConsigneePanjivaID,HSCode,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
8896470,489,101,135,2,19
8896598,1762,174,215,5,970
8896662,1228,182,355,5,66
8896726,489,101,135,5,19
8896918,1220,105,351,3,596
8897046,1690,174,355,5,970
8897110,489,101,135,5,19
8897174,1399,101,135,5,19
8897238,1790,123,260,5,103
8897302,516,80,333,3,507
8897622,1715,351,325,2,807
8897686,489,101,135,5,19
8897750,840,351,631,2,807
8897878,1394,341,579,10,983
8897942,1220,102,351,3,596
8898006,1149,344,488,5,842
8898134,877,100,218,2,19
8898198,877,101,218,2,19
8898262,1111,101,218,5,596
8898390,877,100,218,5,19
8899030,468,486,300,2,19
8899990,489,486,135,2,19
8898518,1111,101,218,5,596
8898582,877,102,218,5,19
8900054,127,231,355,2,986
8900118,703,248,260,8,627
8898710,967,79,218,2,772
8899094,463,140,300,3,733
8898774,1111,102,218,5,596
8899158,130,141,333,3,849
8898838,468,283,300,2,19
8900438,489,140,135,5,19
8899606,1329,216,324,5,255
8900502,1025,233,373,8,748
8900630,127,227,355,2,986
8899734,1335,468,266,5,601
8900822,539,488,134,2,371
8900886,489,486,135,5,19
8900950,645,286,355,2,805
8901014,759,244,594,2,619
8901142,723,216,225,2,455
8901206,85,227,112,8,986
8901526,1124,367,112,5,533
8901590,1039,244,20,8,247
8901654,1039,240,218,8,695
8901846,937,160,112,5,881
8901910,1624,271,300,3,88
8901974,468,101,300,2,19
8902038,442,105,300,8,158
8902102,468,301,300,2,19
8902166,1234,104,301,3,19
8902294,892,100,300,3,196
8902358,545,105,300,3,596
8902422,545,105,300,3,596
8902550,479,271,519,3,577
8902614,989,102,116,2,19
8902678,897,102,300,3,62
8902742,897,102,300,3,62
8902806,440,101,523,5,19
8902870,468,102,300,3,19
8902934,429,351,497,5,291
8902998,1523,351,497,5,481
8903062,989,102,116,2,19
8903126,989,100,116,2,19
8903190,989,101,116,2,19
8903254,989,102,116,2,19
8903318,989,104,116,2,19
8903382,989,101,116,2,19
8903446,464,28,116,3,926
8903766,552,28,116,5,44
8903830,799,115,148,5,63
8903958,511,106,148,5,63
8904086,510,79,116,3,772
8904150,858,99,432,2,74
8904342,552,21,116,5,44
8904406,1423,117,28,5,896
8904470,511,115,116,5,63
8904534,544,101,116,3,596
8904598,531,103,300,3,584
8904662,1441,79,433,2,686
8904726,892,100,300,3,196
8904790,468,101,300,2,19
8904854,704,351,16,2,411
8904918,468,101,300,2,19
8904982,468,101,300,2,19
8905046,468,101,300,2,19
8905110,544,102,116,3,596
8905174,903,494,300,3,113
8905302,504,140,79,3,154
8905366,537,227,300,2,927
8905430,896,226,300,2,986
8905686,468,143,300,2,19
8905814,978,233,300,2,805
8905878,818,468,300,3,917
8905942,896,248,300,8,986
8906070,920,140,300,5,17
8906262,537,227,300,2,927
8906326,1624,486,300,3,592
8906390,1234,178,519,2,19
8906454,1042,223,595,5,138
8906518,894,142,300,3,240
8906582,491,365,300,3,815
8906646,77,216,489,2,857
8906774,1663,251,116,2,464
8906838,419,227,116,8,289
8906902,1652,140,116,2,909
8907030,1767,140,432,2,90
8907094,592,239,116,2,428
8907158,377,140,116,3,917
8907222,494,354,116,5,592
8907350,168,143,116,2,371
8907414,168,242,116,2,371
8907478,944,367,432,3,814
8907606,1084,338,432,5,78
8907734,168,225,116,2,371
8907862,377,476,116,3,917
8907926,1647,380,433,5,37
8908054,1056,480,300,3,881
8908118,1465,213,482,6,107
8908182,680,16,107,3,543
8908246,1465,214,482,6,107
8908310,1465,192,482,6,107
8908374,616,195,482,6,696
8908438,1465,200,482,6,107
8908502,1465,215,482,6,107
8908566,616,199,482,6,696
8908630,1465,204,482,6,107
8908758,1736,195,520,2,696
8908694,1465,215,482,6,107
8908950,1234,104,519,2,19
8909014,1295,213,482,6,140
8909142,1707,195,82,5,696
8909206,1736,209,520,2,696
8909270,1736,195,520,2,696
8909462,1634,38,328,5,126
8909526,711,38,224,0,41
8909590,610,104,300,3,120
8909654,1393,91,300,3,954
8909718,293,494,300,3,40
8909782,468,101,300,2,19
8909846,583,79,300,2,47
8909910,468,101,300,2,19
8909974,918,128,300,3,45
8910038,919,271,300,3,577
8910102,442,102,300,8,158
8910166,853,36,300,8,878
8910294,897,102,300,3,62
8910486,545,103,300,3,596
8910550,629,185,300,2,961
8910614,1564,126,300,3,24
8910678,442,101,300,3,158
8910742,531,105,300,3,584
8910870,545,494,300,3,596
8911062,680,16,107,3,543
8911126,442,101,300,3,158
8911254,895,16,608,3,543
8911318,652,79,300,3,772
8911382,1019,102,300,3,81
8911446,545,102,300,3,596
8911510,537,104,300,3,927
8911574,1805,91,300,3,792
8911638,491,367,300,3,815
8911702,397,178,300,3,654
8911766,637,289,300,3,53
8911894,444,403,300,3,80
8911958,442,227,300,8,417
8912598,1498,216,583,5,210
8912662,1232,435,537,3,961
8912726,646,227,537,8,164
8912918,1158,216,32,2,191
8913238,1465,213,482,6,107
8913302,1396,49,50,8,607
8913430,1751,49,50,2,607
8913750,569,199,300,2,696
8913814,609,204,300,3,107
8913878,609,200,300,3,107
8913942,609,213,300,3,107
8914006,609,189,300,3,107
8914134,609,213,300,3,107
8914198,977,215,356,5,107
8914262,977,215,356,5,107
8914390,633,195,355,2,696
8914454,977,215,356,5,107
8914518,977,213,356,5,107
8914710,696,195,112,2,696
8914966,224,195,105,2,696
8915030,224,195,105,2,696
8915094,179,209,444,0,136
8915158,234,285,357,0,28
8915222,234,285,357,5,28
8915286,616,195,482,6,696
8915350,1465,215,482,6,107
8915414,1465,215,482,6,107
8915542,1185,226,520,8,627
8915606,534,248,520,2,986
8915670,961,216,185,2,80
8915734,1215,412,344,0,135
8915926,70,216,4,2,85
8916054,1581,253,546,2,486
8916182,164,216,344,2,455
8916246,554,216,308,2,857
8916310,674,216,308,2,857
8916374,115,216,523,2,469
8916566,1597,216,606,10,469
8916630,1097,179,91,5,1002
8916758,568,216,461,2,496
8916822,554,216,311,2,535
8916950,1336,216,308,2,455
8917014,961,216,185,2,901
8917078,82,216,64,2,469
8917142,1742,412,546,0,135
8917270,1581,228,546,2,486
8917462,1300,323,546,5,832
8917526,2,140,546,5,867
8917654,1076,233,537,2,927
8917718,1076,227,537,2,927
8917974,646,231,536,8,247
8918166,1565,231,231,2,619
8918294,600,216,369,8,77
8918358,30,464,617,5,480
8918550,1199,244,520,2,782
8918614,856,140,422,5,17
8918806,1056,262,300,2,343
8918934,378,282,520,5,70
8918998,1127,429,236,5,157
8919062,465,79,546,2,47
8919126,998,101,523,5,19
8919254,131,230,520,11,486
8919318,1212,439,482,6,122
8919382,1035,356,221,6,328
8919446,706,92,82,2,47
8919510,1330,306,78,0,982
8919574,103,76,85,5,103
8919638,1507,28,50,2,853
8919702,634,140,482,6,19
8919830,165,240,482,6,768
8919894,1675,287,547,6,444
8919958,1572,137,482,6,319
8920022,1402,330,357,0,494
8920342,235,288,446,5,52
8920470,1106,32,532,5,997
8920726,197,376,131,0,701
8920854,197,375,131,0,614
8920918,234,335,357,0,492
8920982,747,21,249,2,174
8921046,205,24,556,5,26
8921174,265,278,346,0,711
8921302,801,106,204,5,111
8921558,1417,242,112,5,486
8921686,546,115,620,5,63
8921750,633,188,355,2,696
8921878,698,223,295,2,209
8921942,630,28,116,3,528
8922006,918,98,300,3,108
8922198,1591,223,116,8,840
8922262,1672,184,432,2,526
8922326,1591,248,116,8,840
8922454,616,199,482,6,696
8922518,1295,215,482,6,140
8922582,918,98,300,3,108
8923030,418,204,597,2,140
8923094,1581,227,546,2,486
8923158,883,241,523,4,16
8923286,1275,124,85,5,17
8923350,1280,44,201,0,425
8923414,1208,99,37,0,168
8923478,1507,259,50,2,853
8923542,1507,16,50,2,853
8923606,1507,22,50,2,853
8923734,1652,179,116,2,909
8888790,74,216,357,2,780
8888854,308,229,349,2,519
8888918,743,228,100,2,559
8889046,1121,216,357,2,8
8889110,875,216,361,8,993
8889174,1479,216,357,2,895
8889302,1639,216,357,8,80
8889430,299,216,357,8,361
8889558,857,55,625,5,735
8889686,1111,494,218,5,596
8889750,1103,79,218,2,47
8890070,925,445,203,3,552
8878806,466,99,337,6,74
8887190,325,216,364,8,77
8889494,169,216,357,2,780
8891606,1322,218,357,8,664
8859648,63,341,605,11,231
8880128,1323,216,357,8,967
8884224,357,335,357,0,492
8850816,914,429,116,3,37
8850240,1815,16,523,5,543
8850176,1012,476,520,5,997
8851072,1585,38,543,3,994
8851264,1185,179,520,8,627
8851456,1635,319,5,2,151
8851584,756,388,377,2,151
8851648,756,429,377,2,151
8851776,884,151,483,2,151
8851904,1055,388,2,5,106
8852352,98,334,528,5,37
8851968,1087,310,2,5,151
8852032,1087,310,2,5,151
8852096,1087,310,2,5,151
8852224,269,377,307,2,723
8852288,749,315,532,2,398
8852416,1294,451,365,2,820
8852480,1294,451,365,2,820
8852544,1028,321,356,5,37
8852672,421,339,300,2,151
8852736,1356,376,300,2,151
8852800,1356,151,300,2,151
8853056,697,140,221,6,631
8853120,759,188,594,2,619
8853312,1748,445,228,5,552
8853376,952,341,432,11,1008
8853440,100,100,536,2,19
8853504,662,351,69,5,291
8853568,100,100,536,2,19
8853632,100,101,536,2,19
8853696,1345,341,322,10,549
8853760,100,101,536,2,19
8853888,950,101,536,3,19
8854080,1199,263,520,2,782
8854144,1533,445,22,5,497
8854208,1000,79,537,2,47
8854272,1000,79,537,2,47
8854336,1787,136,536,3,970
8854464,1000,79,537,2,47
8854656,950,101,536,3,19
8854848,835,137,129,3,69
8854912,665,138,70,5,101
8854976,736,174,70,5,970
8855232,1607,53,15,5,792
8855360,1198,208,551,5,65
8855488,391,445,617,5,497
8855552,509,445,375,3,892
8855616,1193,12,422,0,968
8855680,1078,445,617,5,789
8855744,1813,445,61,5,980
8855936,1054,262,116,8,343
8856064,768,234,357,2,616
8856192,520,234,482,2,417
8856320,1132,286,82,2,579
8856384,1716,216,96,2,60
8856448,173,140,37,0,697
8856512,631,216,465,2,496
8856576,1721,412,520,0,135
8856640,1721,412,520,0,135
8856768,917,141,81,5,17
8856960,1565,231,231,2,619
8857088,1713,228,520,2,432
8857152,1507,485,50,8,853
8857216,538,216,604,8,467
8857408,1507,283,50,8,853
8857472,1507,168,50,8,853
8857600,424,216,644,2,952
8857664,1199,227,520,2,782
8857728,1281,216,172,2,455
8857856,588,216,77,2,496
8858112,1050,216,369,2,437
8858176,1017,281,520,5,25
8858240,152,216,146,2,347
8858368,462,429,520,5,157
8858432,1222,252,520,2,464
8858496,1620,495,522,2,940
8858688,1786,248,520,2,678
8858816,131,223,520,11,486
8858880,534,248,520,2,986
8857984,727,216,375,2,455
8858048,1321,216,578,2,303
8859008,1682,140,473,5,17
8859136,131,241,520,11,486
8859200,1786,248,520,2,247
8859328,822,494,520,5,596
8859456,63,340,605,11,231
8859520,1058,351,567,2,374
8859584,1518,341,432,11,1008
8859712,1540,445,309,5,497
8859776,440,101,524,2,19
8859904,440,100,524,2,19
8859968,440,101,524,2,19
8860032,440,101,524,2,19
8860096,440,100,524,2,19
8860160,144,101,546,2,19
8860224,860,105,546,5,596
8860288,144,101,546,2,19
8860352,144,101,546,2,19
8860416,798,102,546,5,19
8860480,144,101,546,2,19
8860544,440,101,523,5,19
8860608,144,101,546,2,19
8860672,465,36,546,2,47
8860736,144,100,546,2,19
8860800,144,105,546,2,19
8860864,1791,90,515,5,205
8860928,440,101,524,2,19
8860992,110,218,546,2,127
8861184,1195,16,546,5,543
8861312,144,102,546,5,19
8861376,998,101,523,5,19
8861504,998,101,523,5,19
8861568,860,101,546,5,596
8861632,1758,48,622,10,495
8861696,144,101,546,2,19
8861760,144,101,546,2,19
8861824,711,16,224,3,41
8861888,144,101,546,5,19
8861952,144,102,546,5,19
8862016,1758,48,622,10,495
8862080,860,101,546,5,596
8862208,144,101,546,5,19
8862272,780,494,546,11,113
8862400,1538,305,196,2,807
8862464,664,445,61,3,476
8862528,1729,223,512,2,371
8862976,1682,140,473,5,17
8863040,994,281,280,5,25
8863104,785,270,542,3,147
8863232,1746,281,654,5,25
8863296,785,141,542,3,147
8863360,1244,216,543,3,210
8863552,113,141,542,5,17
8863616,791,142,543,3,157
8863744,804,149,542,3,181
8863808,1010,247,543,3,371
8863872,851,403,543,2,673
8863936,1504,231,543,2,947
8862720,1650,358,12,6,328
8862848,131,183,520,11,486
8864192,581,380,138,3,560
8864256,615,140,482,6,733
8864384,793,355,221,3,328
8864448,1729,223,512,2,371
8864512,1397,286,82,2,579
8864960,1586,216,379,2,749
8865152,1471,159,90,2,369
8865280,1132,286,82,2,579
8865472,1078,445,617,5,789
8865792,1219,100,618,2,19
8865984,1219,101,615,2,19
8866176,971,136,99,5,970
8866496,103,71,85,5,103
8866688,928,100,520,5,19
8866752,1779,136,520,5,970
8866816,112,218,379,2,353
8867008,928,102,520,5,19
8867136,1779,136,520,5,970
8867200,1507,21,50,8,853
8867264,1545,446,50,2,674
8867328,1443,445,476,3,497
8867392,685,318,520,5,641
8867456,1476,79,520,2,561
8867520,1271,79,6,4,654
8867584,1661,79,520,2,47
8867648,611,16,520,5,543
8867712,928,101,520,5,19
8867776,928,101,520,5,19
8867840,469,89,86,5,623
8867904,1764,435,520,2,909
8867968,928,101,520,2,19
8868032,928,101,520,2,19
8868096,928,101,520,2,19
8868160,1779,174,520,5,970
8868224,96,206,520,2,986
8868416,749,241,532,2,398
8868480,587,140,532,5,17
8868608,235,402,446,8,281
8868672,581,380,138,6,560
8868736,1376,239,175,2,464
8868864,1442,227,532,8,548
8868992,562,228,482,2,432
8869120,1465,240,482,6,107
8869248,337,216,357,8,77
8869312,308,225,349,2,519
8869376,211,281,447,5,25
8869440,929,247,482,6,768
8869504,562,239,482,2,432
8869568,387,140,138,6,89
8869632,503,412,221,0,135
8869760,503,412,221,0,135
8869824,614,240,482,2,811
8869888,503,412,221,0,135
8888576,325,216,209,8,355
8869952,929,237,482,6,620
8870016,1465,226,482,6,107
8870080,1387,178,482,6,120
8870144,990,227,482,6,927
8870208,634,140,482,6,19
8870400,503,412,221,0,135
8870464,1598,439,318,6,370
8870528,503,412,221,0,135
8870592,1196,439,484,6,95
8870784,726,252,482,8,947
8870848,634,143,482,6,194
8870976,634,101,482,6,19
8871040,1703,79,221,3,772
8871104,855,79,482,6,575
8871168,520,123,482,6,158
8871232,670,123,221,5,103
8871296,1146,494,542,3,113
8871360,855,79,482,6,575
8871424,383,177,221,6,40
8871552,1146,494,542,3,113
8871616,520,99,482,2,624
8871744,506,104,543,3,19
8871936,131,188,520,11,486
8872192,1799,131,542,3,46
8872256,911,24,543,3,41
8872320,371,326,357,0,494
8872384,371,330,357,0,494
8872448,535,134,280,5,263
8872640,1590,293,642,0,374
8872704,520,101,482,6,158
8872832,1590,349,640,0,374
8872896,634,101,482,2,19
8872960,1146,494,542,3,113
8873024,520,104,482,6,158
8873152,834,116,221,3,584
8873216,506,101,543,2,19
8873280,506,104,543,2,19
8873408,506,101,543,2,19
8873472,834,105,221,3,584
8873600,855,79,482,6,575
8873792,575,128,482,6,214
8873856,383,494,221,6,40
8873920,634,70,482,6,19
8873984,439,45,482,6,603
8874176,228,216,357,2,908
8874240,1255,240,395,2,824
8874432,1177,242,298,2,981
8874496,313,226,357,8,344
8874624,1069,216,357,8,516
8874752,336,216,10,2,542
8874816,345,216,637,8,899
8874880,280,469,116,5,1006
8874944,332,216,357,8,239
8875008,317,216,357,8,246
8875200,363,216,357,2,455
8875456,1150,216,84,2,400
8875520,230,159,55,2,6
8875584,1432,216,357,8,516
8875648,1479,216,357,2,810
8875712,312,216,357,2,810
8875776,1096,407,357,5,332
8875840,1601,240,568,8,964
8875904,211,281,447,5,25
8888640,1479,216,173,8,448
8875968,298,216,357,8,346
8876032,193,429,83,2,610
8876096,1500,240,482,4,371
8876160,935,216,328,2,502
8876288,942,414,221,6,705
8876416,89,248,35,8,986
8876480,24,216,653,2,326
8876544,1292,225,328,8,671
8876608,1465,225,482,6,107
8876672,1735,228,482,6,620
8876736,764,216,429,2,469
8876800,89,248,35,8,986
8876992,1633,225,328,2,848
8877056,520,121,482,6,158
8877120,878,101,19,3,19
8877184,878,102,19,3,19
8877248,878,101,19,3,19
8877312,878,102,19,3,19
8877376,1654,194,281,0,71
8877440,1258,306,630,0,945
8877504,1698,21,328,5,956
8877632,166,136,35,5,319
8877760,411,445,35,5,497
8877888,1613,78,35,2,566
8877952,1085,28,395,2,520
8878016,634,102,482,6,19
8878144,215,445,395,3,497
8878272,1541,101,357,2,19
8878400,417,106,482,6,79
8878464,25,23,357,3,31
8878528,634,102,482,6,19
8878656,834,105,221,3,584
8878720,641,488,482,6,229
8878976,520,101,482,6,158
8879104,986,169,482,6,51
8879168,499,77,482,2,415
8879296,383,177,221,6,40
8879360,520,99,482,6,158
8879424,520,101,482,6,158
8879488,612,16,482,6,41
8879552,1108,205,482,6,238
8879616,1553,121,221,6,452
8879680,972,79,482,6,213
8879872,520,8,482,6,158
8879936,634,102,482,6,19
8880000,417,106,482,6,79
8880064,1692,216,357,8,77
8880384,298,216,314,2,874
8880768,199,254,290,0,500
8880896,1277,216,233,2,455
8880448,1699,248,30,8,986
8880512,299,216,357,8,700
8880576,308,229,349,2,519
8880640,1272,161,627,5,403
8880960,303,216,293,2,496
8881024,1670,248,357,2,141
8881152,1479,216,357,2,342
8881216,330,216,357,2,857
8881344,875,216,357,8,239
8881408,968,216,160,8,399
8881600,323,216,357,8,516
8881664,303,216,187,2,496
8881728,303,216,452,2,496
8881792,55,216,564,8,349
8881856,1475,216,357,2,1
8882048,1792,216,357,2,274
8882240,308,228,349,2,519
8882304,258,231,554,2,619
8882368,35,216,357,8,925
8882432,1479,216,357,8,61
8882496,348,216,357,8,73
8882624,174,216,160,2,201
8882688,1479,216,357,2,273
8882752,312,216,357,2,477
8882816,1454,223,357,8,748
8882880,195,161,183,5,110
8882944,192,228,619,4,138
8883008,248,248,357,8,486
8883072,195,161,183,5,110
8883136,350,216,357,8,461
8883264,878,101,19,3,19
8883392,1351,341,605,11,231
8883456,878,102,19,3,19
8883584,1371,26,357,8,972
8883712,820,300,357,8,297
8883840,1351,341,605,11,231
8883904,878,102,21,2,19
8883968,234,335,357,0,492
8884032,247,445,395,5,482
8884096,1126,331,247,0,28
8884160,357,335,357,0,492
8884288,878,101,21,2,19
8884352,1479,218,357,8,461
8884416,245,16,357,3,41
8884544,181,445,258,5,938
8884672,215,445,34,3,497
8884736,1167,335,105,0,492
8884800,268,137,357,5,104
8884928,176,445,401,5,189
8885120,245,24,357,3,41
8885248,236,445,395,3,552
8885312,247,445,357,5,482
8885376,28,28,30,5,419
8885440,175,445,34,5,552
8885504,1780,276,87,5,122
8885632,234,335,357,0,492
8885696,150,445,395,5,790
8885952,660,21,482,6,44
8886016,1552,202,482,6,250
8886080,878,101,21,2,19
8886144,878,101,21,2,19
8886272,878,101,21,2,19
8886336,1454,233,357,8,748
8886464,847,439,506,5,190
8886528,847,366,506,5,190
8886720,1302,247,303,8,606
8886784,832,216,499,2,85
8886848,13,216,570,8,124
8886912,195,161,183,5,110
8886976,1619,216,357,8,659
8887040,1496,216,357,8,359
8887104,312,216,357,8,342
8887232,1454,223,357,8,748
8887296,37,227,357,8,652
8887488,1381,216,418,2,946
8887552,330,216,357,8,77
8887616,78,216,564,8,445
8887680,263,216,357,2,227
8887744,318,216,357,2,249
8887872,1404,216,357,8,935
8888000,169,216,357,2,466
8888064,1150,216,84,2,324
8888128,140,216,119,2,455
8890112,1233,341,605,11,231
8890240,1233,341,605,11,231
8890304,875,218,363,8,15
8890496,794,351,365,5,291
8890560,1544,106,133,5,24
8890624,966,21,273,5,41
8890752,1398,218,273,2,496
8890816,448,445,649,3,497
8890944,448,445,649,3,497
8891008,448,445,649,3,497
8891072,1237,138,528,2,105
8891136,877,101,218,2,19
8891264,91,319,528,5,912
8891328,869,32,395,5,997
8891392,282,176,357,2,398
8891456,317,218,357,8,167
8891584,247,445,401,5,482
8891648,255,84,357,8,843
8891712,1085,32,395,5,520
8891776,247,445,463,5,482
8891904,246,123,103,5,103
8891968,317,218,357,8,461
8892032,368,4,160,2,847
8892096,369,218,357,8,870
8892160,783,445,235,5,938
8892224,266,445,406,3,149
8892416,875,218,357,8,461
8892544,1612,143,590,5,81
8893952,330,216,357,2,478
8892608,91,151,528,5,912
8894016,1272,161,627,5,403
8894080,211,281,447,5,25
8894144,1479,216,357,2,437
8893056,1063,374,624,5,550
8894208,1381,216,417,8,650
8892736,1419,229,218,8,773
8894272,263,216,357,2,227
8892800,1063,374,624,5,550
8894336,216,216,154,2,861
8893120,1436,361,218,5,117
8892864,1063,415,624,5,550
8893184,1338,216,592,2,424
8892928,1667,421,218,4,269
8893312,1286,398,357,2,188
8893696,1766,223,112,4,371
8893760,1462,222,218,8,811
8893824,216,216,57,2,60
8893888,1761,216,395,2,80
8894464,1699,227,30,8,986
8894528,1551,216,357,8,359
8894592,74,216,357,2,437
8894656,339,216,298,2,437
8894720,363,216,357,2,455
8894976,193,424,177,2,610
8895040,1708,240,128,2,848
8895104,337,216,357,8,77
8895168,230,159,55,2,449
8895232,1429,216,357,2,420
8895296,195,161,155,5,110
8895360,1380,216,395,8,800
8895552,989,101,116,2,19
8896064,1690,136,355,5,970
8896128,1762,136,215,5,970
8896192,1111,101,218,5,596
8895616,489,101,135,2,19
8896256,415,177,351,5,40
8895680,489,101,135,2,19
8896320,1399,100,136,2,19
8895744,1399,100,136,2,19
8895808,489,102,135,2,19
8895872,489,101,135,2,19
8896384,471,115,620,5,217
8896448,484,137,11,5,23
8896512,489,104,135,2,19
8896576,539,301,134,2,371
8896640,687,100,351,5,196
8896768,1399,102,135,5,19
8896896,703,318,260,3,641
8896960,1399,101,136,2,19
8897024,539,205,134,2,371
8897088,1690,174,355,5,970
8897152,1399,100,135,5,19
8897216,1220,101,351,3,596
8897280,1399,136,136,2,19
8897600,1715,351,325,2,807
8897664,1399,101,136,2,19
8897728,888,351,454,5,839
8897792,489,101,135,2,19
8897856,1394,341,579,10,983
8897920,1022,80,113,5,267
8897984,489,101,135,2,19
8898048,489,101,135,2,19
8898112,877,101,218,2,19
8898176,710,79,218,2,47
8898944,1636,475,605,0,493
8899008,442,254,300,2,129
8898304,877,102,218,2,19
8898368,1502,101,112,2,893
8899968,539,225,134,2,371
8899072,898,449,300,3,575
8900032,418,248,351,8,387
8898688,877,101,218,5,19
8900160,539,240,134,2,371
8900224,539,478,134,5,280
8899264,965,216,600,2,85
8900288,1399,178,135,2,19
8899328,560,398,354,2,610
8899392,559,216,502,2,7
8899456,1486,216,278,2,261
8900480,539,143,134,2,371
8899648,1724,216,17,2,535
8899776,489,140,135,2,19
8899840,380,439,354,2,961
8900800,1364,247,214,8,947
8900864,0,431,479,5,157
8900992,759,159,594,2,619
8901120,682,216,456,2,496
8901184,1625,216,104,2,29
8901312,1527,281,526,5,25
8901376,56,216,600,2,455
8901440,1039,223,20,8,247
8901504,1532,242,651,4,371
8901568,1221,240,590,2,398
8901760,1702,476,528,3,917
8901952,429,351,497,5,291
8902016,895,16,608,3,543
8902080,442,100,300,2,158
8902144,442,101,300,8,158
8902208,531,103,300,3,584
8902272,892,100,300,3,196
8902336,442,100,300,3,158
8902400,545,101,300,3,596
8902464,583,79,300,2,47
8902528,1658,351,497,5,275
8902592,788,174,300,5,970
8902784,440,101,524,2,19
8902848,440,101,524,2,19
8902912,1574,351,325,5,438
8903232,989,102,116,2,19
8903424,1448,36,116,3,529
8903552,989,100,116,2,19
8903616,1441,79,432,2,47
8903744,412,451,116,3,96
8903808,989,101,432,2,19
8903872,544,105,116,3,596
8904000,989,101,432,2,19
8904064,579,335,432,0,492
8904128,989,102,116,2,19
8904192,438,41,116,3,82
8904320,510,79,116,3,772
8904448,903,494,300,3,113
8904512,429,351,497,5,291
8904576,1506,218,436,2,12
8904640,468,74,300,2,19
8904704,652,79,300,2,772
8904768,468,101,300,2,19
8904832,468,101,300,2,19
8904896,652,79,300,2,772
8904960,544,102,116,3,596
8905024,544,101,116,3,596
8905152,531,105,300,3,584
8905216,597,1,116,3,530
8905280,635,412,300,5,135
8905408,896,223,300,8,506
8905472,505,380,300,3,963
8905600,1152,240,300,2,626
8905792,1157,216,558,2,424
8905856,1056,239,300,2,343
8905920,423,402,300,8,281
8905984,1056,159,300,2,343
8906048,1,403,523,5,25
8906176,920,140,300,3,17
8906240,442,252,300,8,226
8906304,1213,367,300,3,256
8906368,795,140,300,3,412
8906432,896,248,300,8,986
8906496,1569,216,244,2,3
8906624,491,365,300,3,815
8906688,491,365,300,3,815
8907072,419,236,116,8,80
8907136,592,240,116,2,428
8907200,1020,248,116,8,986
8907264,44,325,33,0,266
8907392,1591,238,116,8,840
8907456,1636,475,605,0,493
8907584,1084,338,432,5,78
8907712,494,354,116,5,592
8907840,1636,474,605,0,493
8907968,551,421,116,4,269
8908096,138,191,482,6,929
8908160,1465,189,482,6,107
8908224,616,195,482,6,696
8908352,545,494,300,3,596
8908416,1465,191,482,6,107
8908480,616,195,482,6,696
8908544,382,274,482,6,119
8908608,565,195,482,6,586
8908864,828,14,300,3,125
8908928,1465,195,482,6,107
8908672,1465,195,482,6,107
8908736,1267,200,520,5,107
8908992,1295,215,482,6,140
8909056,138,215,482,6,929
8909312,883,195,523,2,696
8909440,746,38,357,8,944
8909568,545,102,300,3,596
8909632,442,101,300,8,158
8909696,293,494,300,3,40
8909760,1470,79,300,3,753
8909824,468,99,300,2,624
8909952,402,116,300,3,217
8910016,545,105,300,3,596
8910080,918,128,300,3,45
8910144,468,104,300,2,19
8910208,470,101,300,6,893
8910272,442,104,300,3,158
8910336,897,104,300,3,62
8910400,903,494,300,3,113
8910464,545,102,300,3,596
8910528,1089,14,357,3,133
8910592,638,21,367,3,41
8910656,468,99,300,2,624
8910720,900,435,300,3,525
8910784,894,136,300,3,240
8910976,892,101,300,3,196
8911040,470,106,300,2,893
8911104,442,101,300,3,158
8911232,397,79,300,2,47
8911296,892,105,300,2,168
8911360,652,79,300,3,772
8911424,545,494,300,3,596
8911488,1234,101,301,3,19
8911552,885,77,300,3,735
8911616,468,100,300,3,19
8911680,701,149,79,3,181
8911744,468,140,300,2,19
8911808,463,140,300,3,733
8911936,444,161,300,3,80
8912000,920,140,300,3,17
8912064,856,140,422,5,17
8912192,1465,212,482,6,107
8912384,616,195,482,6,696
8912576,1465,189,482,6,107
8912704,1514,216,448,2,7
8912960,403,140,573,5,733
8913088,891,49,79,3,531
8913152,1627,49,50,9,607
8913408,1615,49,492,2,607
8913472,520,49,482,6,158
8913536,148,49,50,2,607
8913792,609,213,300,3,107
8913856,609,192,300,3,107
8913920,569,195,300,2,696
8913984,609,200,300,3,107
8914048,609,200,300,3,107
8914112,609,189,300,3,107
8914176,977,215,356,5,107
8914240,977,215,356,5,107
8914368,633,195,355,2,696
8914432,977,213,356,5,107
8914496,633,215,355,2,696
8914560,977,215,356,5,107
8914624,539,200,134,2,371
8914688,871,195,112,5,263
8914816,696,209,112,2,696
8914880,234,285,357,0,28
8914944,234,285,357,0,28
8915072,234,285,357,0,28
8915136,234,285,357,5,28
8915200,760,195,357,2,696
8915264,616,197,482,6,696
8915392,190,280,247,5,25
8915456,240,280,357,0,20
8915520,1199,444,520,2,782
8915584,416,248,520,2,678
8915648,1336,216,308,2,455
8915712,584,216,523,8,361
8915776,1597,216,606,2,469
8915840,1047,216,308,2,455
8915904,640,216,288,2,14
8915968,1597,216,606,10,469
8916032,781,216,523,8,14
8916096,1581,244,546,2,486
8916224,720,216,344,2,455
8916288,1336,216,311,10,455
8916352,998,486,523,2,19
8916416,1331,242,74,1,672
8916480,1597,216,311,2,979
8916544,1046,216,308,2,303
8916608,570,216,243,10,210
8916736,1,281,523,5,25
